Time	P	T	E	Qls	Qmm
1997-03-20	0.2000	-1.5000	0.4000	6050	1.4520
1997-03-21	1.6000	4.1000	1.0000	6440	1.5456
1997-03-22	3.2000	5.4000	1.1000	6800	1.6320
1997-03-23	1.0000	5.1000	1.1000	7190	1.7256
1997-03-24	2.2000	4.8000	1.1000	8000	1.9200
1997-03-25	3.8000	5.3000	1.2000	7590	1.8216
1997-03-26	0.2000	9.2000	1.6000	8000	1.9200
1997-03-27	3.9000	4.9000	1.1000	7190	1.7256
1997-03-28	0.2000	0.8000	0.7000	6800	1.6320
1997-03-29	0.0000	4.4000	1.1000	7590	1.8216
1997-03-30	0.0000	10.2000	1.8000	6800	1.6320
1997-03-31	0.0000	10.3000	1.8000	6050	1.4520
1997-04-01	0.1000	12.5000	2.1000	6050	1.4520
1997-04-02	0.0000	10.5000	1.9000	6050	1.4520
1997-04-03	0.0000	12.5000	2.1000	5690	1.3656
1997-04-04	0.0000	14.7000	2.4000	5340	1.2816
1997-04-05	3.7000	8.9000	1.7000	5340	1.2816
1997-04-06	1.4000	8.2000	1.6000	5340	1.2816
1997-04-07	10.5000	11.6000	2.1000	5340	1.2816
1997-04-08	7.2000	10.3000	1.9000	7190	1.7256
1997-04-09	8.8000	8.6000	1.8000	6800	1.6320
1997-04-10	1.3000	7.0000	1.6000	8850	2.1240
1997-04-11	8.8000	6.1000	1.4000	8000	1.9200
1997-04-12	3.2000	4.4000	1.2000	8850	2.1240
1997-04-13	3.7000	7.6000	1.7000	9250	2.2200
1997-04-14	8.8000	5.1000	1.4000	9690	2.3256
1997-04-15	4.6000	5.5000	1.4000	12300	2.9520
1997-04-16	0.4000	8.1000	1.8000	13800	3.3120
1997-04-17	0.0000	9.8000	2.0000	13300	3.1920
1997-04-18	0.0000	7.9000	1.8000	10600	2.5440
1997-04-19	0.0000	9.0000	2.0000	9690	2.3256
1997-04-20	0.0000	13.7000	2.6000	8850	2.1240
1997-04-21	0.0000	12.2000	2.5000	8850	2.1240
1997-04-22	1.4000	11.9000	2.4000	7590	1.8216
1997-04-23	3.7000	10.9000	2.3000	7190	1.7256
1997-04-24	0.0000	7.3000	1.8000	6800	1.6320
1997-04-25	0.0000	6.5000	1.7000	6800	1.6320
1997-04-26	0.0000	4.1000	1.3000	6440	1.5456
1997-04-27	3.1000	5.2000	1.5000	6050	1.4520
1997-04-28	0.1000	3.6000	1.3000	5340	1.2816
1997-04-29	4.7000	3.7000	1.3000	5000	1.2000
1997-04-30	0.1000	8.5000	2.0000	5340	1.2816
1997-05-01	0.0000	9.6000	2.2000	4660	1.1184
1997-05-02	10.6000	7.2000	1.9000	4660	1.1184
1997-05-03	0.0000	6.1000	1.7000	6050	1.4520
1997-05-04	0.0000	5.4000	1.6000	6050	1.4520
1997-05-05	0.2000	7.6000	1.9000	5000	1.2000
1997-05-06	26.4000	6.8000	1.8000	5000	1.2000
1997-05-07	34.5000	5.5000	1.6000	15000	3.6000
1997-05-08	26.2000	7.8000	2.0000	71500	17.1600
1997-05-09	12.7000	9.1000	2.2000	99500	23.8800
1997-05-10	10.0000	4.4000	1.5000	81000	19.4400
1997-05-11	6.1000	5.0000	1.6000	65500	15.7200
1997-05-12	2.8000	8.1000	2.1000	53500	12.8400
1997-05-13	8.4000	7.3000	2.0000	41000	9.8400
1997-05-14	0.6000	9.4000	2.3000	36700	8.8080
1997-05-15	0.4000	11.6000	2.7000	27700	6.6480
1997-05-16	2.4000	10.8000	2.6000	23500	5.6400
1997-05-17	0.4000	12.5000	2.9000	20100	4.8240
1997-05-18	5.6000	12.2000	2.8000	19000	4.5600
1997-05-19	4.5000	11.6000	2.7000	17800	4.2720
1997-05-20	9.5000	12.2000	2.8000	16800	4.0320
1997-05-21	6.9000	10.7000	2.6000	15300	3.6720
1997-05-22	0.3000	10.4000	2.6000	15300	3.6720
1997-05-23	0.0000	12.0000	2.8000	14300	3.4320
1997-05-24	0.0000	14.6000	3.3000	11500	2.7600
1997-05-25	0.0000	16.3000	3.6000	8000	1.9200
1997-05-26	1.5000	18.8000	4.0000	9690	2.3256
1997-05-27	5.9000	14.7000	3.3000	11000	2.6400
1997-05-28	7.4000	12.4000	2.9000	11000	2.6400
1997-05-29	0.0000	12.8000	3.0000	10600	2.5440
1997-05-30	0.0000	11.6000	2.8000	8850	2.1240
1997-05-31	0.0000	15.8000	3.5000	6440	1.5456
1997-06-01	1.0000	18.0000	3.9000	3690	0.8856
1997-06-02	1.0000	17.5000	3.9000	5690	1.3656
1997-06-03	0.2000	18.6000	4.1000	6050	1.4520
1997-06-04	2.4000	18.5000	4.0000	4660	1.1184
1997-06-05	8.2000	18.8000	4.1000	4660	1.1184
1997-06-06	7.3000	15.9000	3.6000	3690	0.8856
1997-06-07	7.8000	14.0000	3.3000	3690	0.8856
1997-06-08	0.0000	8.7000	2.4000	6050	1.4520
1997-06-09	0.6000	9.8000	2.6000	5340	1.2816
1997-06-10	11.3000	11.5000	2.9000	5000	1.2000
1997-06-11	0.0000	11.6000	2.9000	5690	1.3656
1997-06-12	0.0000	13.8000	3.3000	5340	1.2816
1997-06-13	0.0000	13.5000	3.2000	2520	0.6048
1997-06-14	5.1000	13.7000	3.3000	2790	0.6696
1997-06-15	0.0000	12.6000	3.1000	2250	0.5400
1997-06-16	0.0000	10.8000	2.7000	2520	0.6048
1997-06-17	0.0000	12.3000	3.0000	2250	0.5400
1997-06-18	0.0000	15.4000	3.6000	2250	0.5400
1997-06-19	33.0000	11.9000	2.9000	3080	0.7392
1997-06-20	0.7000	12.1000	3.0000	6050	1.4520
1997-06-21	7.6000	13.7000	3.3000	3080	0.7392
1997-06-22	5.8000	11.5000	2.9000	3370	0.8088
1997-06-23	6.9000	11.9000	2.9000	3690	0.8856
1997-06-24	1.0000	12.7000	3.1000	4330	1.0392
1997-06-25	0.0000	13.6000	3.2000	3690	0.8856
1997-06-26	1.6000	15.3000	3.5000	3370	0.8088
1997-06-27	0.0000	13.0000	3.1000	3080	0.7392
1997-06-28	0.0000	13.3000	3.2000	3080	0.7392
1997-06-29	0.0000	15.9000	3.6000	2790	0.6696
1997-06-30	9.5000	19.7000	4.3000	2790	0.6696
1997-07-01	0.0000	20.4000	4.4000	3690	0.8856
1997-07-02	0.0000	19.4000	4.2000	3370	0.8088
1997-07-03	0.3000	21.4000	4.6000	2790	0.6696
1997-07-04	13.5000	18.7000	4.1000	2250	0.5400
1997-07-05	0.6000	17.5000	3.9000	4000	0.9600
1997-07-06	0.0000	17.8000	3.9000	4000	0.9600
1997-07-07	0.0000	17.1000	3.8000	3370	0.8088
1997-07-08	0.0000	18.1000	4.0000	2520	0.6048
1997-07-09	0.0000	18.3000	4.0000	1510	0.3624
1997-07-10	0.0000	16.6000	3.7000	1200	0.2880
1997-07-11	0.0000	15.1000	3.4000	1010	0.2424
1997-07-12	0.0000	17.5000	3.8000	914	0.2194
1997-07-13	0.0000	22.0000	4.6000	719	0.1726
1997-07-14	6.6000	23.2000	4.8000	619	0.1486
1997-07-15	5.3000	19.0000	4.1000	520	0.1248
1997-07-16	4.1000	18.1000	3.9000	520	0.1248
1997-07-17	0.0000	17.8000	3.8000	520	0.1248
1997-07-18	0.7000	20.6000	4.3000	520	0.1248
1997-07-19	0.0000	19.9000	4.2000	470	0.1128
1997-07-20	0.2000	16.2000	3.5000	425	0.1020
1997-07-21	0.0000	14.4000	3.2000	425	0.1020
1997-07-22	0.0000	18.2000	3.8000	384	0.0922
1997-07-23	0.0000	20.1000	4.1000	344	0.0826
1997-07-24	0.0000	20.8000	4.2000	344	0.0826
1997-07-25	0.4000	23.8000	4.7000	344	0.0826
1997-07-26	0.0000	22.5000	4.5000	307	0.0737
1997-07-27	0.0000	17.9000	3.7000	273	0.0655
1997-07-28	7.9000	21.4000	4.3000	242	0.0581
1997-07-29	1.2000	17.2000	3.6000	213	0.0511
1997-07-30	1.8000	14.4000	3.1000	213	0.0511
1997-07-31	0.1000	15.3000	3.2000	242	0.0581
1997-08-01	0.0000	15.5000	3.3000	273	0.0655
1997-08-02	0.0000	16.8000	3.5000	344	0.0826
1997-08-03	3.4000	16.4000	3.4000	344	0.0826
1997-08-04	0.0000	16.4000	3.4000	425	0.1020
1997-08-05	3.1000	17.6000	3.5000	470	0.1128
1997-08-06	9.4000	11.0000	2.5000	470	0.1128
1997-08-07	0.0000	12.2000	2.7000	814	0.1954
1997-08-08	0.0000	16.6000	3.3000	914	0.2194
1997-08-09	0.0000	21.4000	4.1000	470	0.1128
1997-08-10	0.2000	16.5000	3.3000	425	0.1020
1997-08-11	0.1000	19.3000	3.7000	384	0.0922
1997-08-12	0.1000	16.2000	3.2000	384	0.0922
1997-08-13	0.1000	19.4000	3.7000	425	0.1020
1997-08-14	1.5000	22.3000	4.1000	470	0.1128
1997-08-15	5.1000	18.8000	3.5000	425	0.1020
1997-08-16	0.0000	17.8000	3.4000	384	0.0922
1997-08-17	0.0000	16.0000	3.1000	344	0.0826
1997-08-18	0.0000	18.3000	3.4000	344	0.0826
1997-08-19	0.0000	20.3000	3.6000	307	0.0737
1997-08-20	0.0000	16.4000	3.1000	273	0.0655
1997-08-21	0.0000	18.5000	3.3000	273	0.0655
1997-08-22	0.0000	19.5000	3.5000	307	0.0737
1997-08-23	0.0000	18.6000	3.3000	242	0.0581
1997-08-24	3.5000	17.8000	3.2000	242	0.0581
1997-08-25	2.7000	12.8000	2.5000	273	0.0655
1997-08-26	2.0000	10.8000	2.2000	307	0.0737
1997-08-27	0.0000	12.1000	2.3000	344	0.0826
1997-08-28	0.0000	13.2000	2.5000	425	0.1020
1997-08-29	0.0000	14.3000	2.6000	344	0.0826
1997-08-30	0.0000	17.8000	3.1000	307	0.0737
1997-08-31	0.1000	17.4000	3.0000	307	0.0737
1997-09-01	1.0000	15.8000	2.7000	273	0.0655
1997-09-02	0.7000	17.3000	2.9000	273	0.0655
1997-09-03	1.4000	16.9000	2.8000	307	0.0737
1997-09-04	0.0000	13.6000	2.4000	307	0.0737
1997-09-05	3.4000	16.3000	2.7000	307	0.0737
1997-09-06	0.3000	13.5000	2.3000	307	0.0737
1997-09-07	0.0000	10.4000	1.9000	307	0.0737
1997-09-08	0.0000	13.5000	2.3000	273	0.0655
1997-09-09	0.0000	13.7000	2.3000	273	0.0655
1997-09-10	0.0000	12.8000	2.2000	273	0.0655
1997-09-11	0.0000	16.7000	2.6000	242	0.0581
1997-09-12	0.0000	18.6000	2.8000	242	0.0581
1997-09-13	0.1000	16.9000	2.5000	242	0.0581
1997-09-14	0.0000	11.3000	1.9000	242	0.0581
1997-09-15	1.6000	10.0000	1.7000	242	0.0581
1997-09-16	0.0000	10.8000	1.8000	242	0.0581
1997-09-17	0.0000	12.6000	2.0000	242	0.0581
1997-09-18	0.0000	18.1000	2.6000	242	0.0581
1997-09-19	0.0000	19.8000	2.8000	242	0.0581
1997-09-20	0.0000	19.7000	2.7000	213	0.0511
1997-09-21	0.0000	19.9000	2.7000	213	0.0511
1997-09-22	0.0000	19.7000	2.6000	213	0.0511
1997-09-23	0.0000	18.3000	2.5000	187	0.0449
1997-09-24	0.0000	19.1000	2.5000	187	0.0449
1997-09-25	0.0000	18.6000	2.4000	162	0.0389
1997-09-26	0.0000	17.5000	2.3000	162	0.0389
1997-09-27	0.0000	17.5000	2.3000	140	0.0336
1997-09-28	0.0000	18.5000	2.3000	140	0.0336
1997-09-29	0.0000	16.7000	2.2000	120	0.0288
1997-09-30	0.0000	16.7000	2.1000	120	0.0288
1997-10-01	0.0000	18.9000	2.3000	86	0.0206
1997-10-02	0.0000	20.9000	2.5000	86	0.0206
1997-10-03	0.0000	21.1000	2.5000	102	0.0245
1997-10-04	36.5000	19.0000	2.2000	102	0.0245
1997-10-05	1.4000	11.9000	1.5000	273	0.0655
1997-10-06	0.0000	11.4000	1.5000	344	0.0826
1997-10-07	0.7000	15.3000	1.8000	307	0.0737
1997-10-08	0.0000	10.6000	1.4000	213	0.0511
1997-10-09	0.5000	10.5000	1.3000	187	0.0449
1997-10-10	0.0000	9.7000	1.3000	187	0.0449
1997-10-11	0.0000	11.2000	1.4000	162	0.0389
1997-10-12	0.0000	12.3000	1.4000	162	0.0389
1997-10-13	0.0000	9.9000	1.2000	162	0.0389
1997-10-14	0.0000	7.7000	1.1000	162	0.0389
1997-10-15	0.0000	9.4000	1.1000	140	0.0336
1997-10-16	0.0000	8.9000	1.1000	162	0.0389
1997-10-17	0.0000	8.7000	1.1000	162	0.0389
1997-10-18	0.0000	12.5000	1.4000	162	0.0389
1997-10-19	0.0000	7.1000	0.9000	162	0.0389
1997-10-20	0.0000	7.6000	0.9000	162	0.0389
1997-10-21	0.0000	9.0000	1.1000	162	0.0389
1997-10-22	0.0000	7.8000	0.9000	187	0.0449
1997-10-23	0.0000	4.8000	0.7000	187	0.0449
1997-10-24	0.0000	6.6000	0.8000	187	0.0449
1997-10-25	0.0000	8.4000	0.9000	140	0.0336
1997-10-26	0.0000	8.7000	1.0000	140	0.0336
1997-10-27	0.0000	5.2000	0.7000	120	0.0288
1997-10-28	0.0000	1.9000	0.5000	213	0.0511
1997-10-29	0.0000	0.3000	0.4000	213	0.0511
1997-10-30	0.0000	2.0000	0.5000	213	0.0511
1997-10-31	1.5000	5.0000	0.7000	213	0.0511
1997-11-01	0.3000	5.7000	0.7000	242	0.0581
1997-11-02	0.0000	3.8000	0.6000	242	0.0581
1997-11-03	0.2000	4.8000	0.6000	273	0.0655
1997-11-04	7.9000	9.9000	0.9000	273	0.0655
1997-11-05	14.1000	13.8000	1.1000	307	0.0737
1997-11-06	0.0000	4.5000	0.6000	719	0.1726
1997-11-07	3.2000	4.5000	0.6000	520	0.1248
1997-11-08	1.8000	12.1000	1.0000	520	0.1248
1997-11-09	5.8000	15.8000	1.2000	470	0.1128
1997-11-10	7.0000	9.2000	0.8000	384	0.0922
1997-11-11	0.0000	-0.2000	0.3000	520	0.1248
1997-11-12	0.2000	-0.4000	0.3000	520	0.1248
1997-11-13	1.8000	-1.7000	0.2000	470	0.1128
1997-11-14	0.0000	-0.6000	0.2000	425	0.1020
1997-11-15	0.0000	-2.7000	0.1000	425	0.1020
1997-11-16	0.0000	-3.9000	0.1000	425	0.1020
1997-11-17	0.0000	-2.1000	0.2000	384	0.0922
1997-11-18	1.1000	-4.0000	0.1000	425	0.1020
1997-11-19	1.4000	-5.2000	0.0000	425	0.1020
1997-11-20	1.6000	-5.4000	0.0000	425	0.1020
1997-11-21	3.1000	-4.6000	0.0000	384	0.0922
1997-11-22	1.3000	-3.6000	0.1000	384	0.0922
1997-11-23	2.9000	-2.3000	0.1000	384	0.0922
1997-11-24	0.7000	-0.6000	0.2000	384	0.0922
1997-11-25	0.3000	-3.1000	0.1000	344	0.0826
1997-11-26	0.0000	-3.4000	0.1000	344	0.0826
1997-11-27	0.0000	-5.3000	0.0000	307	0.0737
1997-11-28	3.5000	-0.9000	0.2000	307	0.0737
1997-11-29	0.4000	4.3000	0.4000	307	0.0737
1997-11-30	0.1000	6.1000	0.5000	425	0.1020
1997-12-01	0.0000	7.3000	0.5000	470	0.1128
1997-12-02	0.0000	10.2000	0.7000	470	0.1128
1997-12-03	0.0000	11.1000	0.7000	470	0.1128
1997-12-04	0.0000	10.7000	0.7000	470	0.1128
1997-12-05	6.8000	11.3000	0.7000	470	0.1128
1997-12-06	0.0000	6.4000	0.5000	520	0.1248
1997-12-07	1.2000	6.2000	0.5000	470	0.1128
1997-12-08	7.0000	6.9000	0.5000	470	0.1128
1997-12-09	1.9000	4.0000	0.4000	520	0.1248
1997-12-10	0.0000	0.2000	0.2000	619	0.1486
1997-12-11	0.0000	-2.7000	0.1000	619	0.1486
1997-12-12	0.0000	-2.6000	0.1000	520	0.1248
1997-12-13	0.0000	-4.0000	0.0000	470	0.1128
1997-12-14	0.3000	0.8000	0.2000	425	0.1020
1997-12-15	0.1000	2.7000	0.3000	425	0.1020
1997-12-16	0.0000	2.4000	0.3000	425	0.1020
1997-12-17	0.1000	-0.2000	0.2000	425	0.1020
1997-12-18	1.8000	-0.1000	0.2000	425	0.1020
1997-12-19	0.0000	1.7000	0.3000	384	0.0922
1997-12-20	0.0000	-0.4000	0.2000	425	0.1020
1997-12-21	0.0000	1.2000	0.2000	425	0.1020
1997-12-22	7.4000	7.2000	0.5000	425	0.1020
1997-12-23	4.5000	3.7000	0.4000	425	0.1020
1997-12-24	14.5000	4.3000	0.4000	719	0.1726
1997-12-25	15.4000	6.8000	0.5000	4450	1.0680
1997-12-26	0.3000	6.0000	0.5000	3690	0.8856
1997-12-27	1.9000	5.0000	0.4000	2520	0.6048
1997-12-28	6.8000	5.7000	0.4000	1410	0.3384
1997-12-29	0.4000	-3.1000	0.1000	1510	0.3624
1997-12-30	0.0000	-5.7000	0.0000	1410	0.3384
1997-12-31	0.0000	-7.2000	0.0000	1410	0.3384
1998-01-01	2.4000	-0.6000	0.2000	1310	0.3144
1998-01-02	1.3000	5.6000	0.5000	1310	0.3144
1998-01-03	6.9000	4.6000	0.4000	1310	0.3144
1998-01-04	2.6000	-2.6000	0.1000	1210	0.2904
1998-01-05	6.6000	0.0000	0.2000	1210	0.2904
1998-01-06	0.9000	0.8000	0.3000	1410	0.3384
1998-01-07	4.5000	-0.9000	0.2000	1410	0.3384
1998-01-08	3.6000	2.5000	0.3000	1510	0.3624
1998-01-09	8.5000	2.6000	0.4000	2830	0.6792
1998-01-10	1.5000	3.2000	0.4000	4450	1.0680
1998-01-11	15.0000	6.4000	0.5000	7050	1.6920
1998-01-12	11.8000	3.0000	0.4000	9250	2.2200
1998-01-13	4.0000	5.8000	0.5000	12600	3.0240
1998-01-14	6.4000	7.8000	0.6000	14900	3.5760
1998-01-15	7.5000	3.9000	0.4000	15900	3.8160
1998-01-16	0.2000	0.5000	0.3000	15900	3.8160
1998-01-17	0.2000	-0.1000	0.2000	11700	2.8080
1998-01-18	0.9000	4.1000	0.4000	9250	2.2200
1998-01-19	5.7000	7.3000	0.6000	8100	1.9440
1998-01-20	2.0000	3.1000	0.4000	10100	2.4240
1998-01-21	1.9000	2.1000	0.4000	9250	2.2200
1998-01-22	1.9000	4.7000	0.5000	8100	1.9440
1998-01-23	6.8000	8.8000	0.7000	7750	1.8600
1998-01-24	4.3000	1.4000	0.3000	9650	2.3160
1998-01-25	0.2000	-1.4000	0.2000	8900	2.1360
1998-01-26	0.0000	-4.0000	0.1000	8500	2.0400
1998-01-27	2.1000	-3.5000	0.1000	7750	1.8600
1998-01-28	4.9000	0.6000	0.3000	7400	1.7760
1998-01-29	7.1000	1.4000	0.4000	7750	1.8600
1998-01-30	0.5000	-0.8000	0.2000	7750	1.8600
1998-01-31	2.1000	-1.9000	0.2000	7400	1.7760
1998-02-01	3.3000	-2.1000	0.2000	6350	1.5240
1998-02-02	3.7000	-1.0000	0.2000	6000	1.4400
1998-02-03	0.5000	1.3000	0.4000	6000	1.4400
1998-02-04	0.5000	-0.1000	0.3000	5700	1.3680
1998-02-05	0.0000	-2.4000	0.2000	5050	1.2120
1998-02-06	0.8000	-4.0000	0.1000	4750	1.1400
1998-02-07	0.0000	-5.4000	0.0000	5350	1.2840
1998-02-08	0.0000	-6.6000	0.0000	4160	0.9984
1998-02-09	1.0000	-11.1000	0.0000	2830	0.6792
1998-02-10	2.0000	-12.0000	0.0000	2830	0.6792
1998-02-11	0.2000	-9.7000	0.0000	2830	0.6792
1998-02-12	0.0000	-6.8000	0.0000	2830	0.6792
1998-02-13	0.2000	-6.0000	0.0000	2830	0.6792
1998-02-14	4.3000	0.4000	0.4000	2830	0.6792
1998-02-15	5.7000	1.5000	0.5000	2350	0.5640
1998-02-16	10.4000	3.8000	0.6000	2350	0.5640
1998-02-17	5.2000	3.3000	0.6000	5350	1.2840
1998-02-18	2.5000	3.4000	0.6000	7050	1.6920
1998-02-19	0.1000	-2.8000	0.2000	6350	1.5240
1998-02-20	0.0000	-6.5000	0.0000	5350	1.2840
1998-02-21	0.0000	-6.1000	0.0000	4750	1.1400
1998-02-22	8.6000	-1.4000	0.3000	4450	1.0680
1998-02-23	5.6000	7.2000	1.0000	7050	1.6920
1998-02-24	0.2000	-1.7000	0.3000	7400	1.7760
1998-02-25	0.0000	-3.9000	0.1000	6700	1.6080
1998-02-26	2.1000	-3.4000	0.1000	5700	1.3680
1998-02-27	1.8000	0.5000	0.5000	5700	1.3680
1998-02-28	0.0000	5.0000	0.8000	6000	1.4400
1998-03-01	0.9000	4.5000	0.8000	5350	1.2840
1998-03-02	1.0000	3.5000	0.7000	5050	1.2120
1998-03-03	0.0000	0.7000	0.5000	4750	1.1400
1998-03-04	0.0000	-0.2000	0.4000	4750	1.1400
1998-03-05	5.8000	5.9000	1.0000	3870	0.9288
1998-03-06	12.3000	4.9000	0.9000	5700	1.3680
1998-03-07	0.1000	2.9000	0.7000	8100	1.9440
1998-03-08	0.0000	-0.1000	0.5000	6350	1.5240
1998-03-09	0.0000	0.2000	0.5000	6000	1.4400
1998-03-10	0.0000	0.2000	0.5000	5700	1.3680
1998-03-11	0.3000	1.8000	0.6000	5350	1.2840
1998-03-12	0.9000	3.2000	0.8000	4750	1.1400
1998-03-13	0.0000	2.2000	0.7000	4450	1.0680
1998-03-14	0.0000	3.5000	0.8000	4160	0.9984
1998-03-15	0.0000	3.7000	0.9000	3600	0.8640
1998-03-16	0.0000	7.7000	1.3000	3330	0.7992
1998-03-17	0.0000	8.5000	1.4000	3330	0.7992
1998-03-18	6.5000	9.1000	1.5000	2830	0.6792
1998-03-19	1.9000	6.2000	1.2000	3600	0.8640
1998-03-20	3.3000	4.5000	1.0000	3330	0.7992
1998-03-21	0.1000	2.8000	0.9000	3080	0.7392
1998-03-22	1.6000	4.4000	1.0000	2830	0.6792
1998-03-23	3.6000	7.8000	1.4000	2830	0.6792
1998-03-24	3.9000	9.2000	1.6000	3330	0.7992
1998-03-25	1.6000	3.4000	0.9000	3330	0.7992
1998-03-26	3.7000	4.4000	1.1000	3330	0.7992
1998-03-27	0.5000	9.0000	1.6000	3600	0.8640
1998-03-28	2.0000	7.2000	1.4000	2830	0.6792
1998-03-29	1.8000	5.9000	1.3000	2580	0.6192
1998-03-30	2.9000	5.8000	1.3000	2580	0.6192
1998-03-31	0.6000	8.9000	1.6000	2580	0.6192
1998-04-01	0.0000	6.2000	1.4000	2830	0.6792
1998-04-02	15.6000	8.2000	1.6000	2250	0.5400
1998-04-03	10.1000	3.5000	1.0000	6550	1.5720
1998-04-04	0.0000	1.8000	0.8000	6550	1.5720
1998-04-05	1.6000	2.0000	0.9000	4900	1.1760
1998-04-06	9.0000	0.2000	0.7000	5200	1.2480
1998-04-07	18.6000	2.5000	0.9000	7200	1.7280
1998-04-08	8.0000	1.0000	0.8000	11600	2.7840
1998-04-09	2.1000	3.5000	1.1000	18900	4.5360
1998-04-10	4.1000	1.4000	0.8000	18900	4.5360
1998-04-11	0.5000	-0.8000	0.5000	17900	4.2960
1998-04-12	2.8000	-1.5000	0.5000	14400	3.4560
1998-04-13	3.8000	1.0000	0.8000	14000	3.3600
1998-04-14	0.8000	6.1000	1.5000	14000	3.3600
1998-04-15	1.7000	6.9000	1.6000	11700	2.8080
1998-04-16	0.7000	7.1000	1.6000	10900	2.6160
1998-04-17	2.3000	5.8000	1.5000	9650	2.3160
1998-04-18	5.7000	4.4000	1.3000	8500	2.0400
1998-04-19	3.4000	3.5000	1.2000	9650	2.3160
1998-04-20	9.9000	6.7000	1.6000	8900	2.1360
1998-04-21	35.1000	11.0000	2.3000	11300	2.7120
1998-04-22	2.5000	4.3000	1.3000	36400	8.7360
1998-04-23	13.8000	6.3000	1.6000	31700	7.6080
1998-04-24	3.7000	7.7000	1.8000	39000	9.3600
1998-04-25	11.5000	8.7000	2.0000	32800	7.8720
1998-04-26	2.8000	9.3000	2.1000	34600	8.3040
1998-04-27	0.3000	7.6000	1.8000	28100	6.7440
1998-04-28	8.8000	6.5000	1.7000	24200	5.8080
1998-04-29	1.8000	7.4000	1.8000	23600	5.6640
1998-04-30	0.1000	6.7000	1.8000	21000	5.0400
1998-05-01	0.2000	11.3000	2.5000	18900	4.5360
1998-05-02	0.0000	15.8000	3.2000	16500	3.9600
1998-05-03	2.7000	6.7000	1.8000	14400	3.4560
1998-05-04	0.2000	7.9000	2.0000	12900	3.0960
1998-05-05	0.0000	12.4000	2.7000	9800	2.3520
1998-05-06	10.5000	10.3000	2.4000	10200	2.4480
1998-05-07	2.1000	9.0000	2.2000	10600	2.5440
1998-05-08	0.0000	9.4000	2.3000	9400	2.2560
1998-05-09	0.0000	11.0000	2.5000	7850	1.8840
1998-05-10	0.0000	14.3000	3.1000	6600	1.5840
1998-05-11	0.2000	15.0000	3.2000	6050	1.4520
1998-05-12	1.6000	17.3000	3.6000	5850	1.4040
1998-05-13	35.3000	15.5000	3.3000	6400	1.5360
1998-05-14	1.8000	10.2000	2.4000	22600	5.4240
1998-05-15	1.3000	11.6000	2.7000	18900	4.5360
1998-05-16	7.1000	12.4000	2.8000	15100	3.6240
1998-05-17	0.0000	17.2000	3.6000	15000	3.6000
1998-05-18	10.2000	18.1000	3.8000	13000	3.1200
1998-05-19	0.0000	18.1000	3.8000	15000	3.6000
1998-05-20	6.4000	19.2000	4.0000	11000	2.6400
1998-05-21	5.7000	12.4000	2.9000	13200	3.1680
1998-05-22	0.0000	15.5000	3.4000	11900	2.8560
1998-05-23	11.3000	14.9000	3.3000	9600	2.3040
1998-05-24	0.3000	13.6000	3.1000	11000	2.6400
1998-05-25	0.0000	13.9000	3.2000	8200	1.9680
1998-05-26	16.1000	18.2000	3.9000	7700	1.8480
1998-05-27	7.4000	14.6000	3.3000	17300	4.1520
1998-05-28	1.2000	11.1000	2.7000	13900	3.3360
1998-05-29	3.9000	7.0000	2.0000	13200	3.1680
1998-05-30	1.6000	7.6000	2.1000	11900	2.8560
1998-05-31	0.0000	8.9000	2.4000	11500	2.7600
1998-06-01	3.6000	11.0000	2.7000	10000	2.4000
1998-06-02	5.7000	12.0000	2.9000	10300	2.4720
1998-06-03	8.5000	13.8000	3.2000	16000	3.8400
1998-06-04	8.0000	10.5000	2.7000	13700	3.2880
1998-06-05	11.9000	6.6000	2.0000	17900	4.2960
1998-06-06	1.1000	7.2000	2.1000	22600	5.4240
1998-06-07	0.0000	9.0000	2.4000	18900	4.5360
1998-06-08	0.0000	11.9000	2.9000	17400	4.1760
1998-06-09	0.0000	14.9000	3.4000	14100	3.3840
1998-06-10	0.3000	16.9000	3.8000	11500	2.7600
1998-06-11	3.1000	11.4000	2.8000	10800	2.5920
1998-06-12	0.0000	11.1000	2.8000	9400	2.2560
1998-06-13	0.0000	12.9000	3.1000	8600	2.0640
1998-06-14	0.0000	13.2000	3.2000	7100	1.7040
1998-06-15	0.1000	17.4000	3.9000	6400	1.5360
1998-06-16	7.3000	17.6000	3.9000	6050	1.4520
1998-06-17	3.7000	16.7000	3.8000	6550	1.5720
1998-06-18	0.0000	16.4000	3.7000	5350	1.2840
1998-06-19	0.0000	19.0000	4.2000	4710	1.1304
1998-06-20	0.1000	20.9000	4.5000	4080	0.9792
1998-06-21	0.0000	21.4000	4.6000	3490	0.8376
1998-06-22	0.1000	20.8000	4.5000	2930	0.7032
1998-06-23	0.0000	18.7000	4.1000	2400	0.5760
1998-06-24	0.0000	15.5000	3.6000	2150	0.5160
1998-06-25	0.0000	19.8000	4.3000	2020	0.4848
1998-06-26	0.0000	23.0000	4.9000	1890	0.4536
1998-06-27	0.0000	24.7000	5.2000	1890	0.4536
1998-06-28	0.0000	25.3000	5.3000	1640	0.3936
1998-06-29	0.0000	24.7000	5.2000	1640	0.3936
1998-06-30	0.6000	18.9000	4.1000	1890	0.4536
1998-07-01	0.0000	18.6000	4.1000	2020	0.4848
